FSA,POSTAL_CODE,PLACE_NAME,PROV,AREA_TYPE,LATITUDE,LONGITUDE
B1H,B1H4J4,New Waterford,NS,Urban,46.246572,-60.073769
B1H,B1H4J5,New Waterford,NS,Urban,46.24718657,-60.07348589
B1H,B1H4J6,New Waterford,NS,Urban,46.24588595,-60.07407429
B1H,B1H4J7,New Waterford,NS,Urban,46.24986237,-60.07092611
B1H,B1H4J8,New Waterford,NS,Urban,46.24973309,-60.07098607
B1H,B1H4J9,New Waterford,NS,Urban,46.24702481,-60.07224125
B1H,B1H4K1,Scotchtown,NS,Urban,46.24192726,-60.10403072
B1H,B1H4K2,New Waterford,NS,Urban,46.249883,-60.10627
B1H,B1H4K3,New Waterford,NS,Urban,46.208549,-59.99311
B1H,B1H4K4,New Waterford,NS,Urban,46.20855,-59.99311
B1H,B1H4K5,New Waterford,NS,Urban,46.24721949,-60.07862192
B1H,B1H4K6,New Waterford,NS,Urban,46.24726044,-60.07860208
B1H,B1H4K7,New Waterford,NS,Urban,46.24311492,-60.08304649
B1H,B1H4K8,New Waterford,NS,Urban,46.255536,-60.091011
B1H,B1H4K9,New Waterford,NS,Urban,46.24194954,-60.08381162
B1H,B1H4L1,New Waterford,NS,Urban,46.241623,-60.091709
B1H,B1H4L2,New Waterford,NS,Urban,46.241426,-60.091525
B1H,B1H4L3,New Waterford,NS,Urban,46.24192009,-60.08838141
B1H,B1H4L4,New Waterford,NS,Urban,46.248917,-60.078621
B1H,B1H4L5,Scotchtown,NS,Urban,46.233575,-60.102719
B1H,B1H4L6,Scotchtown,NS,Urban,46.233576,-60.102719
B1H,B1H4L7,New Waterford,NS,Urban,46.256711,-60.097805
B1H,B1H4L8,New Waterford,NS,Urban,46.257746,-60.100983
B1H,B1H4L9,Scotchtown,NS,Urban,46.14499025,-60.16286413
B1H,B1H4M1,Scotchtown,NS,Urban,46.24089774,-60.1069664
B1H,B1H4M2,New Waterford,NS,Urban,46.23730576,-60.08183817
B1H,B1H4M4,New Waterford,NS,Urban,46.25466,-60.091768
B1H,B1H4M5,New Waterford,NS,Urban,46.258859,-60.093769
B1H,B1H4M6,New Waterford,NS,Urban,46.245426,-60.0777
B1H,B1H4M7,New Waterford,NS,Urban,46.24455508,-60.07554463
B1H,B1H4M8,New Waterford,NS,Urban,46.239099,-60.087163
B1H,B1H4M9,New Waterford,NS,Urban,46.238925,-60.086967
B1H,B1H4N1,New Waterford,NS,Urban,46.252771,-60.07665391
B1H,B1H4N2,New Waterford,NS,Urban,46.24697405,-60.08613972
B1H,B1H4N3,New Waterford,NS,Urban,46.251726,-60.076618
B1H,B1H4N4,New Waterford,NS,Urban,46.24643656,-60.07719606
B1H,B1H4N5,New Waterford,NS,Urban,46.2463971,-60.07489305
B1H,B1H4N6,New Waterford,NS,Urban,46.24268521,-60.09767511
B1H,B1H4N7,New Waterford,NS,Urban,46.24322617,-60.09821386
B1H,B1H4N8,New Waterford,NS,Urban,46.24353013,-60.09681646
B1H,B1H4N9,New Waterford,NS,Urban,46.208551,-59.99311
B1H,B1H4P1,New Waterford,NS,Urban,46.258413,-60.104686
B1H,B1H4P2,New Waterford,NS,Urban,46.25014174,-60.09309242
B1H,B1H4P3,New Waterford,NS,Urban,46.25304974,-60.08954492
B1H,B1H4P4,New Waterford,NS,Urban,46.25391,-60.08057
B1H,B1H4P5,New Waterford,NS,Urban,46.253627,-60.08054
B1H,B1H4P6,New Waterford,NS,Urban,46.25867105,-60.09731302
B1H,B1H4P7,New Waterford,NS,Urban,46.25966083,-60.10602058
B1H,B1H4P8,New Waterford,NS,Urban,46.25970828,-60.10599413
B1H,B1H4P9,New Waterford,NS,Urban,46.23697866,-60.08181298
B1H,B1H4R1,New Waterford,NS,Urban,46.24314751,-60.09825922
B1H,B1H4R2,New Waterford,NS,Urban,46.25734635,-60.09199011
B1H,B1H4R3,New Waterford,NS,Urban,46.25053841,-60.07824454
B1H,B1H4R4,New Waterford,NS,Urban,46.24501908,-60.09619166
B1H,B1H4R5,New Waterford,NS,Urban,46.259162,-60.095111
B1H,B1H4R6,New Waterford,NS,Urban,46.24928458,-60.0833516
B1H,B1H4R7,New Waterford,NS,Urban,46.24347985,-60.09826697
B1H,B1H4R8,New Waterford,NS,Urban,46.25982432,-60.10187945
B1H,B1H4R9,Scotchtown,NS,Urban,46.14497018,-60.16285431
B1H,B1H4S1,New Waterford,NS,Urban,46.25114105,-60.08966187
B1H,B1H4S2,New Waterford,NS,Urban,46.24608189,-60.07303275
B1H,B1H4S3,New Waterford,NS,Urban,46.25001808,-60.0773047
B1H,B1H4S4,New Waterford,NS,Urban,46.253592,-60.099412
B1H,B1H4S5,New Waterford,NS,Urban,46.208552,-59.99311
B1H,B1H4S6,New Waterford,NS,Urban,46.24427404,-60.09402308
B1H,B1H4S7,New Waterford,NS,Urban,46.25014276,-60.0713504
B1H,B1H4S8,New Waterford,NS,Urban,46.24737686,-60.0737079
B1H,B1H4S9,New Waterford,NS,Urban,46.23980392,-60.08662969
B1H,B1H4T1,New Waterford,NS,Urban,46.208553,-59.99311
B1H,B1H4T2,New Waterford,NS,Urban,46.25528318,-60.09125743
B1H,B1H4T3,New Waterford,NS,Urban,46.24342643,-60.0916463
B1H,B1H4T4,New Waterford,NS,Urban,46.25891096,-60.09724723
B1H,B1H4T5,New Waterford,NS,Urban,46.25865477,-60.09692461
B1H,B1H4T6,River Ryan,NS,Urban,46.23286,-60.090915
B1H,B1H4T7,New Waterford,NS,Urban,46.24764644,-60.09239447
B1H,B1H4T8,New Waterford,NS,Urban,46.24199676,-60.09585834
B1H,B1H4T9,New Waterford,NS,Urban,46.25727,-60.095923
B1H,B1H4V1,New Waterford,NS,Urban,46.23938107,-60.07653988
B1H,B1H4V2,New Waterford,NS,Urban,46.2465371,-60.08458014
B1H,B1H4V3,New Waterford,NS,Urban,46.208554,-59.99311
B1H,B1H4V4,New Waterford,NS,Urban,46.240164,-60.095298
B1H,B1H4V5,New Waterford,NS,Urban,46.258171,-60.090293
B1H,B1H4V6,New Waterford,NS,Urban,46.23747857,-60.08124634
B1H,B1H4V7,New Waterford,NS,Urban,46.23752519,-60.08149264
B1H,B1H4V8,New Waterford,NS,Urban,46.24897858,-60.07950817
B1H,B1H4V9,New Waterford,NS,Urban,46.24807792,-60.08941265
B1H,B1H4W1,New Waterford,NS,Urban,46.25588278,-60.08427261
B1H,B1H4W2,New Waterford,NS,Urban,46.25235778,-60.0852136
B1H,B1H4W3,New Waterford,NS,Urban,46.25172838,-60.08646425
B1H,B1H4W4,New Waterford,NS,Urban,46.24698367,-60.07772221
B1H,B1H4W5,New Waterford,NS,Urban,46.24651816,-60.07555282
B1H,B1H4W6,New Waterford,NS,Urban,46.253315,-60.099369
B1H,B1H4W7,New Waterford,NS,Urban,46.2546401,-60.08322758
B1H,B1H4W8,New Waterford,NS,Urban,46.2501266,-60.08942619
B1H,B1H4W9,New Waterford,NS,Urban,46.25548689,-60.08925498
B1H,B1H4X1,New Waterford,NS,Urban,46.25551697,-60.08916728
B1H,B1H4X2,New Waterford,NS,Urban,46.24983329,-60.06614848
B1H,B1H4X3,New Waterford,NS,Urban,46.2487189,-60.09669686
B1H,B1H4X4,Scotchtown,NS,Urban,46.24112113,-60.10687505
B1H,B1H4X5,New Waterford,NS,Urban,46.25314203,-60.09231373
B1H,B1H4X6,River Ryan,NS,Urban,46.2016663,-60.12472305
B1H,B1H4X7,River Ryan,NS,Urban,46.23224,-60.086133
B1H,B1H4X8,New Waterford,NS,Urban,46.251665,-60.088617
B1H,B1H4X9,Scotchtown,NS,Urban,46.234801,-60.09706
B1H,B1H4Y1,River Ryan,NS,Urban,46.205336,-59.954647
B1H,B1H4Y2,Scotchtown,NS,Urban,46.23459,-60.097789
B1H,B1H4Y3,New Victoria,NS,Urban,46.2571031,-60.12940098
B1H,B1H4Y4,New Victoria,NS,Urban,46.25602381,-60.12449248
B1H,B1H4Y5,New Victoria,NS,Urban,46.181147,-60.015036
B1H,B1H4Y6,New Victoria,NS,Urban,46.181148,-60.015036
B1H,B1H4Y7,New Victoria,NS,Urban,46.181149,-60.015036
B1H,B1H4Y8,New Victoria,NS,Urban,46.262427,-60.124274
B1H,B1H4Y9,New Victoria,NS,Urban,46.25770214,-60.11841059
B1H,B1H4Z1,New Victoria,NS,Urban,46.25831354,-60.11813232
B1H,B1H4Z2,New Victoria,NS,Urban,46.25547033,-60.12059692
B1H,B1H4Z3,New Victoria,NS,Urban,46.25644693,-60.12325655
B1H,B1H4Z4,New Victoria,NS,Urban,46.250013,-60.132267
B1H,B1H4Z5,New Victoria,NS,Urban,46.24556938,-60.12178827
B1H,B1H4Z6,New Victoria,NS,Urban,46.25006637,-60.13243977
B1H,B1H4Z7,New Victoria,NS,Urban,46.25074236,-60.13467083
B1H,B1H4Z8,New Victoria,NS,Urban,46.24958345,-60.13087028
B1H,B1H4Z9,New Victoria,NS,Urban,46.24994727,-60.13205246
B1H,B1H5A1,New Victoria,NS,Urban,46.2491484,-60.12945615
B1H,B1H5A2,New Victoria,NS,Urban,46.2449732,-60.11995986
B1H,B1H5A3,New Victoria,NS,Urban,46.24694808,-60.12251586
B1H,B1H5A4,New Victoria,NS,Urban,46.24396513,-60.11827623
B1H,B1H5A5,New Victoria,NS,Urban,46.25662939,-60.12341388
B1H,B1H5A6,New Victoria,NS,Urban,46.25645,-60.12333
B1H,B1H5A7,New Victoria,NS,Urban,46.25010174,-60.14191957
B1H,B1H5A8,New Victoria,NS,Urban,46.24979373,-60.14213051
B1H,B1H5A9,New Victoria,NS,Urban,46.25470755,-60.12545488
B1H,B1H5B1,New Victoria,NS,Urban,46.25489663,-60.12601823
B1H,B1H5B2,New Victoria,NS,Urban,46.25357916,-60.12760515
B1H,B1H5B3,New Victoria,NS,Urban,46.25269198,-60.1448974
B1H,B1H5B4,New Victoria,NS,Urban,46.26260352,-60.12605409
B1H,B1H5B5,New Victoria,NS,Urban,46.246334,-60.131611
B1H,B1H5B6,New Victoria,NS,Urban,46.250069,-60.138803
B1H,B1H5B7,New Victoria,NS,Urban,46.24979324,-60.14189938
B1H,B1H5B8,New Victoria,NS,Urban,46.24980876,-60.14108977
B1H,B1H5B9,New Victoria,NS,Urban,46.25135266,-60.13494074
B1H,B1H5C1,New Victoria,NS,Urban,46.25119328,-60.13526101
B1H,B1H5C2,New Victoria,NS,Urban,46.25406282,-60.1272209
B1H,B1H5C3,New Victoria,NS,Urban,46.25414099,-60.12710815
B1H,B1H5C4,New Victoria,NS,Urban,46.25523693,-60.12561443
B1H,B1H5C5,New Victoria,NS,Urban,46.25600904,-60.12444196
B1H,B1H5C6,New Victoria,NS,Urban,46.25645932,-60.12326022
B1H,B1H5C7,New Victoria,NS,Urban,46.25647224,-60.12317767
B1H,B1H5C8,New Victoria,NS,Urban,46.25003436,-60.13225612
B1H,B1H5C9,New Victoria,NS,Urban,46.25039041,-60.13198386
B1H,B1H5E1,New Victoria,NS,Urban,46.2496,-60.12876
B1H,B1H5E2,New Victoria,NS,Urban,46.25058334,-60.13183199
B1H,B1H5E3,New Victoria,NS,Urban,46.24697408,-60.12286518
B1H,B1H5E4,New Victoria,NS,Urban,46.2444879,-60.12564872
B1H,B1H5E5,New Victoria,NS,Urban,46.2524177,-60.13138625
B1H,B1H5E6,Lingan,NS,Urban,46.2499,-60.0695
B1H,B1H5E7,Lingan,NS,Urban,46.23270109,-60.05021985
B1H,B1H5E8,Lingan,NS,Urban,46.23123771,-60.05749729
B1H,B1H5E9,Lingan,NS,Urban,46.23041029,-60.04533267
B1H,B1H5G1,Lingan,NS,Urban,46.231296,-60.048751
B1H,B1H5G2,Lingan,NS,Urban,46.2311883,-60.04495279
B1H,B1H5G3,Lingan,NS,Urban,46.23042644,-60.06125292
B1H,B1H5G4,Lingan,NS,Urban,46.22939889,-60.06957618
B1H,B1H5G5,Lingan,NS,Urban,46.23189284,-60.06293733
B1H,B1H5G6,Lingan,NS,Urban,46.23307151,-60.06416993
B1H,B1H5G7,Lingan,NS,Urban,46.23884945,-60.07021321
B1H,B1H5G8,Lingan,NS,Urban,46.23914381,-60.07052111
B1H,B1H5G9,Lingan,NS,Urban,46.229944,-60.06506224
B1H,B1H5H1,Lingan,NS,Urban,46.23077078,-60.06618963
B1H,B1H5H2,Lingan,NS,Urban,46.23068231,-60.06609683
B1H,B1H5H3,River Ryan,NS,Urban,46.22292955,-60.09197604
B1H,B1H5H4,River Ryan,NS,Urban,46.22139608,-60.09539016
B1H,B1H5H5,Lingan,NS,Urban,46.22809591,-60.07274307
B1H,B1H5H6,Lingan,NS,Urban,46.22871644,-60.07342027
B1H,B1H5H7,Lingan,NS,Urban,46.22881658,-60.07352302
B1H,B1H5H8,Lingan,NS,Urban,46.22797894,-60.07290286
B1H,B1H5H9,Lingan,NS,Urban,46.22614,-60.07531
B1H,B1H5J1,Lingan,NS,Urban,46.22727114,-60.07727903
B1H,B1H5J2,Lingan,NS,Urban,46.22615968,-60.07605578
B1H,B1H5J3,Lingan,NS,Urban,46.22962,-60.079734
B1H,B1H5J4,River Ryan,NS,Urban,46.22338474,-60.08555541
B1H,B1H5J5,River Ryan,NS,Urban,46.225898,-60.07595541
B1H,B1H5J6,River Ryan,NS,Urban,46.22338783,-60.08551836
B1H,B1H5J7,River Ryan,NS,Urban,46.22287512,-60.08207338
B1H,B1H5J8,River Ryan,NS,Urban,46.22335598,-60.08257877
B1H,B1H5J9,River Ryan,NS,Urban,46.22270796,-60.08584287
B1H,B1H5K1,River Ryan,NS,Urban,46.21773716,-60.08111196
B1H,B1H5K2,Gardiner Mines,NS,Urban,46.21597998,-60.0803648
B1H,B1H5K3,Gardiner Mines,NS,Urban,46.21376897,-60.07940934
B1H,B1H5K4,Gardiner Mines,NS,Urban,46.21576974,-60.08027088
B1H,B1H5K5,Gardiner Mines,NS,Urban,46.21293331,-60.07891789
B1H,B1H5K6,Gardiner Mines,NS,Urban,46.19583721,-60.06334218
B1H,B1H5K7,Gardiner Mines,NS,Urban,46.19711734,-60.06400023
B1H,B1H5K8,Gardiner Mines,NS,Urban,46.19710073,-60.0633184
B1H,B1H5K9,Gardiner Mines,NS,Urban,46.19707377,-60.06345108
B1H,B1H5L1,Gardiner Mines,NS,Urban,46.19618267,-60.06353121
B1H,B1H5L2,Gardiner Mines,NS,Urban,46.19797102,-60.0530516
B1H,B1H5L3,Gardiner Mines,NS,Urban,46.19770725,-60.05019105
B1H,B1H5L4,Gardiner Mines,NS,Urban,46.19444559,-60.03489886
B1H,B1H5L5,Gardiner Mines,NS,Urban,46.1943042,-60.03433562
B1H,B1H5L6,Gardiner Mines,NS,Urban,46.19796,-60.0515
B1H,B1H5L7,Gardiner Mines,NS,Urban,46.19848954,-60.06364907
B1H,B1H5L8,Gardiner Mines,NS,Urban,46.19853425,-60.06365424
B1H,B1H5L9,Gardiner Mines,NS,Urban,46.20433434,-60.06366631
B1H,B1H5M1,Gardiner Mines,NS,Urban,46.201098,-60.057217
B1H,B1H5M2,Gardiner Mines,NS,Urban,46.202627,-60.05812
B1H,B1H5M3,Gardiner Mines,NS,Urban,46.20529422,-60.06000284
B1H,B1H5M4,Gardiner Mines,NS,Urban,46.20537646,-60.0596477
B1H,B1H5M5,Gardiner Mines,NS,Urban,46.20328861,-60.05286116
B1H,B1H5M6,Gardiner Mines,NS,Urban,46.20434284,-60.0534769
B1H,B1H5M7,Gardiner Mines,NS,Urban,46.2064329,-60.05186048
B1H,B1H5M8,Gardiner Mines,NS,Urban,46.20498854,-60.04548992
B1H,B1H5M9,Gardiner Mines,NS,Urban,46.20702792,-60.04667647
B1H,B1H5N1,Gardiner Mines,NS,Urban,46.20599875,-60.05362774
B1H,B1H5N2,Gardiner Mines,NS,Urban,46.21195355,-60.04144753
B1H,B1H5N3,Gardiner Mines,NS,Urban,46.21152944,-60.03922084
B1H,B1H5N4,Gardiner Mines,NS,Urban,46.21166539,-60.03930538
B1H,B1H5N5,Gardiner Mines,NS,Urban,46.201762,-60.045339
B1H,B1H5N6,Gardiner Mines,NS,Urban,46.203961,-60.030124
B1H,B1H5N7,Gardiner Mines,NS,Urban,46.201763,-60.045339
B1H,B1H5N8,Gardiner Mines,NS,Urban,46.20001822,-60.03833873
B1H,B1H5N9,Gardiner Mines,NS,Urban,46.20209637,-60.04044928
B1H,B1H5P1,Gardiner Mines,NS,Urban,46.203962,-60.030124
B1H,B1H5P2,Gardiner Mines,NS,Urban,46.203963,-60.030124
B1H,B1H5P3,Gardiner Mines,NS,Urban,46.21336074,-60.0363847
B1H,B1H5P4,River Ryan,NS,Urban,46.22140202,-60.09619251
B1H,B1H5P5,River Ryan,NS,Urban,46.225034,-60.10179447
B1H,B1H5P6,River Ryan,NS,Urban,46.22436761,-60.1031319
B1H,B1H5P7,River Ryan,NS,Urban,46.22510868,-60.10417387
B1H,B1H5P8,River Ryan,NS,Urban,46.22587344,-60.10461992
B1H,B1H5P9,River Ryan,NS,Urban,46.226709,-60.102831
B1H,B1H5R1,River Ryan,NS,Urban,46.22745783,-60.10346944
B1H,B1H5R2,River Ryan,NS,Urban,46.22649717,-60.09802908
B1H,B1H5R3,River Ryan,NS,Urban,46.22593716,-60.10003522
B1H,B1H5R4,River Ryan,NS,Urban,46.22422658,-60.09887273
B1H,B1H5R5,River Ryan,NS,Urban,46.22426885,-60.09851443
B1H,B1H5R6,River Ryan,NS,Urban,46.22552179,-60.09631173
B1H,B1H5R7,River Ryan,NS,Urban,46.229489,-60.094116
B1H,B1H5R8,River Ryan,NS,Urban,46.22949,-60.094116
B1H,B1H5R9,River Ryan,NS,Urban,46.229491,-60.094116
B1H,B1H5S1,River Ryan,NS,Urban,46.202233,-60.12435916
B1H,B1H5S2,River Ryan,NS,Urban,46.21895231,-60.10085112
B1H,B1H5S3,River Ryan,NS,Urban,46.21797726,-60.10258258
B1H,B1H5S4,River Ryan,NS,Urban,46.21715786,-60.10182937
B1H,B1H5S5,River Ryan,NS,Urban,46.21633846,-60.10107616
B1H,B1H5S6,River Ryan,NS,Urban,46.21701,-60.099538
B1H,B1H5S7,River Ryan,NS,Urban,46.215353,-60.103476
B1H,B1H5S8,River Ryan,NS,Urban,46.215339,-60.103031
B1H,B1H5S9,River Ryan,NS,Urban,46.20419078,-60.12312031
B1H,B1H5T1,New Waterford,NS,Urban,46.25551165,-60.1043956
B1H,B1H5T2,New Waterford,NS,Urban,46.25075,-60.106032
B1H,B1H5T3,New Victoria,NS,Urban,46.25923808,-60.11236273
B1H,B1H5T4,New Victoria,NS,Urban,46.25781631,-60.11802784
B1H,B1H5T5,New Victoria,NS,Urban,46.249929,-60.1175
B1H,B1H5T6,New Waterford,NS,Urban,46.25813803,-60.09045326
B1H,B1H5T7,Lingan,NS,Urban,46.2499,-60.0695
B1H,B1H5T8,New Victoria,NS,Urban,46.237538,-60.21866
B1H,B1H5T9,New Waterford,NS,Urban,46.25563297,-60.0891116
B1H,B1H5V1,New Waterford,NS,Urban,46.23865185,-60.07688346
B1H,B1H5V2,New Waterford,NS,Urban,46.25719217,-60.09189528
B1H,B1H5V3,New Waterford,NS,Urban,46.25274787,-60.07276756
B1H,B1H5V4,River Ryan,NS,Urban,46.233613,-60.08976
B1H,B1H5V5,River Ryan,NS,Urban,46.233614,-60.08976
B1H,B1H5V6,River Ryan,NS,Urban,46.233286,-60.090105
B1H,B1H5V7,River Ryan,NS,Urban,46.225288,-60.099935
B1H,B1H5V8,New Waterford,NS,Urban,46.249379,-60.096454
B1H,B1H5V9,New Waterford,NS,Urban,46.24319291,-60.08963339
B1H,B1H5W1,River Ryan,NS,Urban,46.22955,-60.086543
B1H,B1H5W2,River Ryan,NS,Urban,46.22955,-60.086543
B1H,B1H5W3,New Waterford,NS,Urban,46.24685839,-60.07713107
B1J,B1J0A1,Big Pond Centre,NS,Urban,45.90943,-60.479481
B1J,B1J0A2,Big Pond Centre,NS,Urban,45.90943,-60.479481
B1J,B1J0A4,NA,NS,Urban,45.865328,-60.5237401
B1J,B1J1A1,East Bay,NS,Urban,46.024608,-60.358123
B1J,B1J1A2,East Bay,NS,Urban,46.024881,-60.357828
B1J,B1J1A3,East Bay,NS,Urban,46.021065,-60.363202
B1J,B1J1A4,East Bay,NS,Urban,46.023161,-60.359879
B1J,B1J1A5,East Bay,NS,Urban,46.02253694,-60.37473488
B1J,B1J1A6,Northside East Bay,NS,Urban,46.02258283,-60.37474906
B1J,B1J1A7,Northside East Bay,NS,Urban,46.027874,-60.372581
B1J,B1J1A8,Northside East Bay,NS,Urban,46.027475,-60.372243
B1J,B1J1A9,Northside East Bay,NS,Urban,46.02756898,-60.37132314
B1J,B1J1B1,Northside East Bay,NS,Urban,46.02761089,-60.3721767
B1J,B1J1B2,Northside East Bay,NS,Urban,46.028104,-60.366387
B1J,B1J1B3,Islandview,NS,Urban,46.024986,-60.370295
B1J,B1J1B4,Islandview,NS,Urban,46.025009,-60.370202
B1J,B1J1B5,Northside East Bay,NS,Urban,46.028105,-60.366387
B1J,B1J1B6,Northside East Bay,NS,Urban,46.02777203,-60.3767867
B1J,B1J1B7,Northside East Bay,NS,Urban,46.02732039,-60.37918487
B1J,B1J1B8,Northside East Bay,NS,Urban,46.02120879,-60.3921832
B1J,B1J1B9,Northside East Bay,NS,Urban,46.02251064,-60.39260117
B1J,B1J1C1,Northside East Bay,NS,Urban,46.02113136,-60.3921516
B1J,B1J1C2,Northside East Bay,NS,Urban,46.02309564,-60.39314523
B1J,B1J1C3,Northside East Bay,NS,Urban,46.02120536,-60.39823005
B1J,B1J1C4,Northside East Bay,NS,Urban,46.01969636,-60.39764288
B1J,B1J1C5,Northside East Bay,NS,Urban,46.02335319,-60.39607118
B1J,B1J1C6,Northside East Bay,NS,Urban,46.02174767,-60.39976151
B1J,B1J1C7,Huntington,NS,Urban,45.937611,-60.322163
B1J,B1J1C8,Huntington,NS,Urban,45.935071,-60.319835
B1J,B1J1C9,Northside East Bay,NS,Urban,46.01343252,-60.40750134
B1J,B1J1E1,Huntington,NS,Urban,45.935009,-60.319825
B1J,B1J1E2,Northside East Bay,NS,Urban,46.01690202,-60.41136632
B1J,B1J1E3,Northside East Bay,NS,Urban,46.01539948,-60.41653797
B1J,B1J1E4,Northside East Bay,NS,Urban,46.01272339,-60.41905872
B1J,B1J1E5,Northside East Bay,NS,Urban,46.01328978,-60.42044453
B1J,B1J1E6,Northside East Bay,NS,Urban,46.01051174,-60.42406238
B1J,B1J1E7,Northside East Bay,NS,Urban,46.01275631,-60.42129437
B1J,B1J1E8,Northside East Bay,NS,Urban,46.00228659,-60.44244903
B1J,B1J1E9,Northside East Bay,NS,Urban,46.00070114,-60.44073303
B1J,B1J1G1,Northside East Bay,NS,Urban,46.00963285,-60.42563828
B1J,B1J1G2,Northside East Bay,NS,Urban,46.00181954,-60.44280306
B1J,B1J1G3,Northside East Bay,NS,Urban,45.99636385,-60.44560711
B1J,B1J1G4,Northside East Bay,NS,Urban,45.99673102,-60.44622938
B1J,B1J1G5,Northside East Bay,NS,Urban,45.99137843,-60.45483485
B1J,B1J1G6,Northside East Bay,NS,Urban,45.98956227,-60.45269878
B1J,B1J1G7,Northside East Bay,NS,Urban,45.99058712,-60.45638762
B1J,B1J1G8,Northside East Bay,NS,Urban,45.99027476,-60.45700057
B1J,B1J1G9,Northside East Bay,NS,Urban,45.98983826,-60.45785709
B1J,B1J1H1,Northside East Bay,NS,Urban,45.98656445,-60.46064109
B1J,B1J1H2,Northside East Bay,NS,Urban,45.9880052,-60.46195389
B1J,B1J1H3,Northside East Bay,NS,Urban,45.98398404,-60.47151117
B1J,B1J1H4,Northside East Bay,NS,Urban,45.98590931,-60.47283396
B1J,B1J1H5,Northside East Bay,NS,Urban,45.98531105,-60.47242633
B1J,B1J1H6,Northside East Bay,NS,Urban,45.98132349,-60.47256704
B1J,B1J1H7,Northside East Bay,NS,Urban,45.9810118,-60.47241831
B1J,B1J1H8,Northside East Bay,NS,Urban,45.98346547,-60.47349264
B1J,B1J1H9,Northside East Bay,NS,Urban,45.98341706,-60.4736776
B1J,B1J1J1,Northside East Bay,NS,Urban,45.98050147,-60.48279513
B1J,B1J1J2,Big Pond,NS,Urban,45.978101,-60.486127
B1J,B1J1J3,Big Pond,NS,Urban,45.976779,-60.485566
B1J,B1J1J4,Northside East Bay,NS,Urban,45.98007,-60.483517
B1J,B1J1J5,Northside East Bay,NS,Urban,46.02100192,-60.41352065
B1J,B1J1J6,Big Pond,NS,Urban,45.978527,-60.486701
B1J,B1J1J7,Big Pond,NS,Urban,45.969434,-60.507305
B1J,B1J1J8,Big Pond,NS,Urban,45.978433,-60.486959
B1J,B1J1J9,Big Pond,NS,Urban,45.966351,-60.524727
B1J,B1J1K1,Big Pond,NS,Urban,45.966284,-60.52553
B1J,B1J1K2,Big Pond,NS,Urban,45.966076,-60.528029
B1J,B1J1K3,Big Pond,NS,Urban,45.96608,-60.52799
B1J,B1J1K4,Big Pond,NS,Urban,45.965847,-60.530782
B1J,B1J1K5,Big Pond,NS,Urban,45.965844,-60.53082
B1J,B1J1K6,Big Pond,NS,Urban,45.965637,-60.533319
B1J,B1J1K7,Big Pond,NS,Urban,45.965648,-60.533178
B1J,B1J1K8,Northside East Bay,NS,Urban,46.03155156,-60.35762888
B1J,B1J1K9,Northside East Bay,NS,Urban,46.03087794,-60.3565655
B1J,B1J1L1,Northside East Bay,NS,Urban,46.03146361,-60.35745244
B1J,B1J1L2,Northside East Bay,NS,Urban,46.03040719,-60.35553675
B1J,B1J1L3,Northside East Bay,NS,Urban,46.070694,-60.255819
B1J,B1J1L4,Northside East Bay,NS,Urban,46.02922553,-60.37777565
B1J,B1J1L5,Northside East Bay,NS,Urban,46.02824432,-60.3769024
B1J,B1J1L6,Northside East Bay,NS,Urban,46.03231799,-60.38218061
B1J,B1J1L7,Northside East Bay,NS,Urban,46.04020569,-60.38328032
B1J,B1J1L8,Northside East Bay,NS,Urban,46.0439232,-60.37485889
B1J,B1J1L9,East Bay,NS,Urban,46.015327,-60.37919
B1J,B1J1M1,East Bay,NS,Urban,46.019202,-60.371645
B1J,B1J1M2,East Bay,NS,Urban,46.013765,-60.381665
B1J,B1J1M3,East Bay,NS,Urban,46.001724,-60.365819
B1J,B1J1M4,East Bay,NS,Urban,46.018524,-60.373312
B1J,B1J1M5,East Bay,NS,Urban,46.012217,-60.383798
B1J,B1J1M6,East Bay,NS,Urban,46.239405,-60.225512
B1J,B1J1M7,East Bay,NS,Urban,46.236072,-60.221448
B1J,B1J1M8,East Bay,NS,Urban,46.236073,-60.221448
B1J,B1J1M9,East Bay,NS,Urban,46.236074,-60.221448
B1J,B1J1N1,East Bay,NS,Urban,46.236075,-60.221448
B1J,B1J1N2,Northside East Bay,NS,Urban,46.004994,-60.399096
B1J,B1J1N3,Northside East Bay,NS,Urban,46.003714,-60.398565
B1J,B1J1N4,East Bay,NS,Urban,45.972691,-60.38035
B1J,B1J1N5,Ben Eoin,NS,Urban,46.247281,-60.226979
B1J,B1J1N6,Ben Eoin,NS,Urban,46.247282,-60.226979
B1J,B1J1N7,Ben Eoin,NS,Urban,46.247283,-60.226979
B1J,B1J1N8,Ben Eoin,NS,Urban,46.247284,-60.226979
B1J,B1J1N9,Ben Eoin,NS,Urban,46.247285,-60.226979
B1J,B1J1P1,Ben Eoin,NS,Urban,46.247286,-60.226979
B1J,B1J1P2,Ben Eoin,NS,Urban,46.255957,-60.253279
B1J,B1J1P3,Ben Eoin,NS,Urban,46.255958,-60.253279
B1J,B1J1P4,Ben Eoin,NS,Urban,46.255959,-60.253279
B1J,B1J1P5,Ben Eoin,NS,Urban,46.25596,-60.253279
B1J,B1J1P6,Ben Eoin,NS,Urban,46.263702,-60.282826
